,Date.Time..GMT.07.00,DO_mgL,Temp_C,X.,datetime,Site,date
9439,8/16/2023 22:26,12.08,16.56,NA,8/16/2023 22:26,Chelsea,8/16/2023
9440,8/16/2023 22:41,12.15,16.56,NA,8/16/2023 22:41,Chelsea,8/16/2023
9441,8/16/2023 22:56,11.94,16.54,NA,8/16/2023 22:56,Chelsea,8/16/2023
9442,8/16/2023 23:11,11.92,16.52,NA,8/16/2023 23:11,Chelsea,8/16/2023
9443,8/16/2023 23:26,11.84,16.52,NA,8/16/2023 23:26,Chelsea,8/16/2023
9444,8/16/2023 23:41,11.85,16.52,NA,8/16/2023 23:41,Chelsea,8/16/2023
9445,8/16/2023 23:56,11.83,16.52,NA,8/16/2023 23:56,Chelsea,8/16/2023
9446,8/17/2023 0:11,11.81,16.5,NA,8/17/2023 0:11,Chelsea,8/17/2023
9447,8/17/2023 0:26,15.02,17.64,NA,8/17/2023 0:26,Chelsea,8/17/2023
9448,8/17/2023 0:41,16.13,18.52,NA,8/17/2023 0:41,Chelsea,8/17/2023
9449,8/17/2023 0:56,16.73,18.94,NA,8/17/2023 0:56,Chelsea,8/17/2023
9450,8/17/2023 1:11,16.7,19.72,NA,8/17/2023 1:11,Chelsea,8/17/2023
9451,8/17/2023 1:26,16.45,19.76,NA,8/17/2023 1:26,Chelsea,8/17/2023
9452,8/17/2023 1:41,16.01,19.62,NA,8/17/2023 1:41,Chelsea,8/17/2023
9453,8/17/2023 1:56,15.15,19.24,NA,8/17/2023 1:56,Chelsea,8/17/2023
9454,8/17/2023 2:11,15.69,19.1,NA,8/17/2023 2:11,Chelsea,8/17/2023
9455,8/17/2023 2:26,15.1,19.22,NA,8/17/2023 2:26,Chelsea,8/17/2023
9456,8/17/2023 2:41,9.98,17.5,NA,8/17/2023 2:41,Chelsea,8/17/2023
9457,8/17/2023 2:56,9.67,16.96,NA,8/17/2023 2:56,Chelsea,8/17/2023
9458,8/17/2023 3:11,9.77,16.76,NA,8/17/2023 3:11,Chelsea,8/17/2023
9459,8/17/2023 3:26,9.88,16.74,NA,8/17/2023 3:26,Chelsea,8/17/2023
9460,8/17/2023 3:41,9.87,16.6,NA,8/17/2023 3:41,Chelsea,8/17/2023
9461,8/17/2023 3:56,9.83,16.56,NA,8/17/2023 3:56,Chelsea,8/17/2023
9462,8/17/2023 4:11,10.12,16.42,NA,8/17/2023 4:11,Chelsea,8/17/2023
9463,8/17/2023 4:26,10.17,16.26,NA,8/17/2023 4:26,Chelsea,8/17/2023
9464,8/17/2023 4:41,10.26,16.24,NA,8/17/2023 4:41,Chelsea,8/17/2023
9465,8/17/2023 4:56,9.98,16.34,NA,8/17/2023 4:56,Chelsea,8/17/2023
9466,8/17/2023 5:11,9.89,16.56,NA,8/17/2023 5:11,Chelsea,8/17/2023
9467,8/17/2023 5:26,10.11,16.48,NA,8/17/2023 5:26,Chelsea,8/17/2023
9468,8/17/2023 5:41,10.19,16.5,NA,8/17/2023 5:41,Chelsea,8/17/2023
9469,8/17/2023 5:56,9.83,16.44,NA,8/17/2023 5:56,Chelsea,8/17/2023
9470,8/17/2023 6:11,9.61,16.46,NA,8/17/2023 6:11,Chelsea,8/17/2023
9471,8/17/2023 6:26,9.64,16.42,NA,8/17/2023 6:26,Chelsea,8/17/2023
9472,8/17/2023 6:41,10.09,16.4,NA,8/17/2023 6:41,Chelsea,8/17/2023
9473,8/17/2023 6:56,9.88,16.36,NA,8/17/2023 6:56,Chelsea,8/17/2023
9474,8/17/2023 7:11,10.17,16.36,NA,8/17/2023 7:11,Chelsea,8/17/2023
9475,8/17/2023 7:26,10.41,16.36,NA,8/17/2023 7:26,Chelsea,8/17/2023
9476,8/17/2023 7:41,10.51,16.46,NA,8/17/2023 7:41,Chelsea,8/17/2023
9477,8/17/2023 7:56,10.46,16.52,NA,8/17/2023 7:56,Chelsea,8/17/2023
9478,8/17/2023 8:11,10.61,16.56,NA,8/17/2023 8:11,Chelsea,8/17/2023
9479,8/17/2023 8:26,11.69,16.6,NA,8/17/2023 8:26,Chelsea,8/17/2023
9480,8/17/2023 8:41,12.57,16.84,NA,8/17/2023 8:41,Chelsea,8/17/2023
9481,8/17/2023 8:56,14.93,18.32,NA,8/17/2023 8:56,Chelsea,8/17/2023
9482,8/17/2023 9:11,15.47,18.82,NA,8/17/2023 9:11,Chelsea,8/17/2023
9483,8/17/2023 9:26,15.94,19.22,NA,8/17/2023 9:26,Chelsea,8/17/2023
9484,8/17/2023 9:41,16.07,19.4,NA,8/17/2023 9:41,Chelsea,8/17/2023
9485,8/17/2023 9:56,16.18,19.58,NA,8/17/2023 9:56,Chelsea,8/17/2023
9486,8/17/2023 10:11,16.2,19.46,NA,8/17/2023 10:11,Chelsea,8/17/2023
9487,8/17/2023 10:26,15.82,19.98,NA,8/17/2023 10:26,Chelsea,8/17/2023
9488,8/17/2023 10:41,15.74,20.3,NA,8/17/2023 10:41,Chelsea,8/17/2023
9489,8/17/2023 10:56,15.67,20.54,NA,8/17/2023 10:56,Chelsea,8/17/2023
9490,8/17/2023 11:11,15.54,20.76,NA,8/17/2023 11:11,Chelsea,8/17/2023
9491,8/17/2023 11:26,15.9,20.86,NA,8/17/2023 11:26,Chelsea,8/17/2023
9492,8/17/2023 11:41,16.94,21,NA,8/17/2023 11:41,Chelsea,8/17/2023
9493,8/17/2023 11:56,17.75,21.4,NA,8/17/2023 11:56,Chelsea,8/17/2023
9494,8/17/2023 12:11,16.7,22.18,NA,8/17/2023 12:11,Chelsea,8/17/2023
9495,8/17/2023 12:26,8.65,23.02,NA,8/17/2023 12:26,Chelsea,8/17/2023
9496,8/17/2023 12:41,8.46,25.7,NA,8/17/2023 12:41,Chelsea,8/17/2023
9497,8/17/2023 12:56,7.77,29.46,NA,8/17/2023 12:56,Chelsea,8/17/2023
9498,8/17/2023 13:11,7.57,30.98,NA,8/17/2023 13:11,Chelsea,8/17/2023
9499,8/17/2023 13:26,7.37,31.98,NA,8/17/2023 13:26,Chelsea,8/17/2023
9500,8/17/2023 13:41,7.38,32.64,NA,8/17/2023 13:41,Chelsea,8/17/2023
9501,8/17/2023 13:56,7.29,33.34,NA,8/17/2023 13:56,Chelsea,8/17/2023
9502,8/17/2023 14:11,8.14,32.32,NA,8/17/2023 14:11,Chelsea,8/17/2023
9503,8/17/2023 14:26,21.26,25.94,NA,8/17/2023 14:26,Chelsea,8/17/2023
9504,8/17/2023 14:41,21.79,22.78,NA,8/17/2023 14:41,Chelsea,8/17/2023
9505,8/17/2023 14:56,18.08,21.08,NA,8/17/2023 14:56,Chelsea,8/17/2023
9506,8/17/2023 15:11,17.42,20.44,NA,8/17/2023 15:11,Chelsea,8/17/2023
9507,8/17/2023 15:26,16.77,19.64,NA,8/17/2023 15:26,Chelsea,8/17/2023
9508,8/17/2023 15:41,15.58,18.36,NA,8/17/2023 15:41,Chelsea,8/17/2023
9509,8/17/2023 15:56,14.99,17.56,NA,8/17/2023 15:56,Chelsea,8/17/2023
9510,8/17/2023 16:11,15,17.52,NA,8/17/2023 16:11,Chelsea,8/17/2023
9511,8/17/2023 16:26,15.2,17.64,NA,8/17/2023 16:26,Chelsea,8/17/2023
9512,8/17/2023 16:41,15.36,17.78,NA,8/17/2023 16:41,Chelsea,8/17/2023
9513,8/17/2023 16:56,15.67,17.8,NA,8/17/2023 16:56,Chelsea,8/17/2023
9514,8/17/2023 17:11,15.12,17.38,NA,8/17/2023 17:11,Chelsea,8/17/2023
9515,8/17/2023 17:26,14.53,17.04,NA,8/17/2023 17:26,Chelsea,8/17/2023
9516,8/17/2023 17:41,13.52,16.74,NA,8/17/2023 17:41,Chelsea,8/17/2023
9517,8/17/2023 17:56,13,16.56,NA,8/17/2023 17:56,Chelsea,8/17/2023
9518,8/17/2023 18:11,12.54,16.46,NA,8/17/2023 18:11,Chelsea,8/17/2023
9519,8/17/2023 18:26,12.03,16.4,NA,8/17/2023 18:26,Chelsea,8/17/2023
9520,8/17/2023 18:41,12.55,16.54,NA,8/17/2023 18:41,Chelsea,8/17/2023
9521,8/17/2023 18:56,12.9,16.7,NA,8/17/2023 18:56,Chelsea,8/17/2023
9522,8/17/2023 19:11,12.48,16.66,NA,8/17/2023 19:11,Chelsea,8/17/2023
9523,8/17/2023 19:26,12.29,16.56,NA,8/17/2023 19:26,Chelsea,8/17/2023
9524,8/17/2023 19:41,12.14,16.54,NA,8/17/2023 19:41,Chelsea,8/17/2023
9525,8/17/2023 19:56,11.89,16.5,NA,8/17/2023 19:56,Chelsea,8/17/2023
9526,8/17/2023 20:11,11.68,16.52,NA,8/17/2023 20:11,Chelsea,8/17/2023
9527,8/17/2023 20:26,11.66,16.54,NA,8/17/2023 20:26,Chelsea,8/17/2023
9528,8/17/2023 20:41,11.72,16.5,NA,8/17/2023 20:41,Chelsea,8/17/2023
9529,8/17/2023 20:56,11.7,16.46,NA,8/17/2023 20:56,Chelsea,8/17/2023
9530,8/17/2023 21:11,11.58,16.48,NA,8/17/2023 21:11,Chelsea,8/17/2023
9531,8/17/2023 21:26,11.4,16.44,NA,8/17/2023 21:26,Chelsea,8/17/2023
9532,8/17/2023 21:41,11.3,16.38,NA,8/17/2023 21:41,Chelsea,8/17/2023
9533,8/17/2023 21:56,11.53,16.4,NA,8/17/2023 21:56,Chelsea,8/17/2023
9534,8/17/2023 22:11,11.77,16.44,NA,8/17/2023 22:11,Chelsea,8/17/2023
9535,8/17/2023 22:26,11.71,16.44,NA,8/17/2023 22:26,Chelsea,8/17/2023
9536,8/17/2023 22:41,11.84,16.44,NA,8/17/2023 22:41,Chelsea,8/17/2023
9537,8/17/2023 22:56,11.82,16.46,NA,8/17/2023 22:56,Chelsea,8/17/2023
9538,8/17/2023 23:11,11.84,16.52,NA,8/17/2023 23:11,Chelsea,8/17/2023
9539,8/17/2023 23:26,12.34,16.68,NA,8/17/2023 23:26,Chelsea,8/17/2023
9540,8/17/2023 23:41,13.21,17.04,NA,8/17/2023 23:41,Chelsea,8/17/2023
9541,8/17/2023 23:56,13.92,17.28,NA,8/17/2023 23:56,Chelsea,8/17/2023
9542,8/18/2023 0:11,13.84,17.34,NA,8/18/2023 0:11,Chelsea,8/18/2023
9543,8/18/2023 0:26,13.59,17.28,NA,8/18/2023 0:26,Chelsea,8/18/2023
9544,8/18/2023 0:41,13.4,17.24,NA,8/18/2023 0:41,Chelsea,8/18/2023
9545,8/18/2023 0:56,13.13,17.2,NA,8/18/2023 0:56,Chelsea,8/18/2023
9546,8/18/2023 1:11,12.17,16.9,NA,8/18/2023 1:11,Chelsea,8/18/2023
9547,8/18/2023 1:26,13.87,17.24,NA,8/18/2023 1:26,Chelsea,8/18/2023
9548,8/18/2023 1:41,14.14,17.62,NA,8/18/2023 1:41,Chelsea,8/18/2023
9549,8/18/2023 1:56,15.1,17.94,NA,8/18/2023 1:56,Chelsea,8/18/2023
9550,8/18/2023 2:11,15.46,18.32,NA,8/18/2023 2:11,Chelsea,8/18/2023
9551,8/18/2023 2:26,15.58,18.42,NA,8/18/2023 2:26,Chelsea,8/18/2023
9552,8/18/2023 2:41,15.72,18.52,NA,8/18/2023 2:41,Chelsea,8/18/2023
9553,8/18/2023 2:56,15.67,18.56,NA,8/18/2023 2:56,Chelsea,8/18/2023
9554,8/18/2023 3:11,15.27,18.56,NA,8/18/2023 3:11,Chelsea,8/18/2023
9555,8/18/2023 3:26,10.89,17.42,NA,8/18/2023 3:26,Chelsea,8/18/2023
9556,8/18/2023 3:41,10.6,16.6,NA,8/18/2023 3:41,Chelsea,8/18/2023
9557,8/18/2023 3:56,10.65,16.44,NA,8/18/2023 3:56,Chelsea,8/18/2023
9558,8/18/2023 4:11,10.58,16.36,NA,8/18/2023 4:11,Chelsea,8/18/2023
9559,8/18/2023 4:26,10.34,16.24,NA,8/18/2023 4:26,Chelsea,8/18/2023
9560,8/18/2023 4:41,9.84,16.16,NA,8/18/2023 4:41,Chelsea,8/18/2023
9561,8/18/2023 4:56,9.76,16.1,NA,8/18/2023 4:56,Chelsea,8/18/2023
9562,8/18/2023 5:11,9.82,16.06,NA,8/18/2023 5:11,Chelsea,8/18/2023
9563,8/18/2023 5:26,9.86,16.1,NA,8/18/2023 5:26,Chelsea,8/18/2023
9564,8/18/2023 5:41,9.64,16.16,NA,8/18/2023 5:41,Chelsea,8/18/2023
9565,8/18/2023 5:56,10.08,16.2,NA,8/18/2023 5:56,Chelsea,8/18/2023
9566,8/18/2023 6:11,10.08,16.24,NA,8/18/2023 6:11,Chelsea,8/18/2023
9567,8/18/2023 6:26,10.11,16.22,NA,8/18/2023 6:26,Chelsea,8/18/2023
9568,8/18/2023 6:41,10.36,16.18,NA,8/18/2023 6:41,Chelsea,8/18/2023
9569,8/18/2023 6:56,10.28,16.16,NA,8/18/2023 6:56,Chelsea,8/18/2023
9570,8/18/2023 7:11,10.33,16.18,NA,8/18/2023 7:11,Chelsea,8/18/2023
9571,8/18/2023 7:26,10.59,16.22,NA,8/18/2023 7:26,Chelsea,8/18/2023
9572,8/18/2023 7:41,10.75,16.22,NA,8/18/2023 7:41,Chelsea,8/18/2023
9573,8/18/2023 7:56,10.76,16.18,NA,8/18/2023 7:56,Chelsea,8/18/2023
9574,8/18/2023 8:11,10.76,16.2,NA,8/18/2023 8:11,Chelsea,8/18/2023
9575,8/18/2023 8:26,10.91,16.24,NA,8/18/2023 8:26,Chelsea,8/18/2023
9576,8/18/2023 8:41,11.3,16.32,NA,8/18/2023 8:41,Chelsea,8/18/2023
9577,8/18/2023 8:56,11.86,16.46,NA,8/18/2023 8:56,Chelsea,8/18/2023
9578,8/18/2023 9:11,12.24,16.58,NA,8/18/2023 9:11,Chelsea,8/18/2023
9579,8/18/2023 9:26,12.25,16.64,NA,8/18/2023 9:26,Chelsea,8/18/2023
9580,8/18/2023 9:41,12.33,16.64,NA,8/18/2023 9:41,Chelsea,8/18/2023
9581,8/18/2023 9:56,12.05,16.64,NA,8/18/2023 9:56,Chelsea,8/18/2023
9582,8/18/2023 10:11,12.08,16.66,NA,8/18/2023 10:11,Chelsea,8/18/2023
9583,8/18/2023 10:26,12.55,16.76,NA,8/18/2023 10:26,Chelsea,8/18/2023
9584,8/18/2023 10:41,12.58,16.88,NA,8/18/2023 10:41,Chelsea,8/18/2023
9585,8/18/2023 10:56,12.53,16.92,NA,8/18/2023 10:56,Chelsea,8/18/2023
9586,8/18/2023 11:11,12.58,17.06,NA,8/18/2023 11:11,Chelsea,8/18/2023
9587,8/18/2023 11:26,12.5,17.18,NA,8/18/2023 11:26,Chelsea,8/18/2023
9588,8/18/2023 11:41,12.86,17.24,NA,8/18/2023 11:41,Chelsea,8/18/2023
9589,8/18/2023 11:56,13.01,17.46,NA,8/18/2023 11:56,Chelsea,8/18/2023
9590,8/18/2023 12:11,13.23,17.68,NA,8/18/2023 12:11,Chelsea,8/18/2023
9591,8/18/2023 12:26,13.83,18.08,NA,8/18/2023 12:26,Chelsea,8/18/2023
9592,8/18/2023 12:41,14.45,18.5,NA,8/18/2023 12:41,Chelsea,8/18/2023
9593,8/18/2023 12:56,15.66,19.04,NA,8/18/2023 12:56,Chelsea,8/18/2023
9594,8/18/2023 13:11,9.47,18.26,NA,8/18/2023 13:11,Chelsea,8/18/2023
9595,8/18/2023 13:26,9.59,19.54,NA,8/18/2023 13:26,Chelsea,8/18/2023
9596,8/18/2023 13:41,9,22.2,NA,8/18/2023 13:41,Chelsea,8/18/2023
9597,8/18/2023 13:56,8.55,24.18,NA,8/18/2023 13:56,Chelsea,8/18/2023
9598,8/18/2023 14:26,8.59,24.76,NA,8/18/2023 14:26,Chelsea,8/18/2023
9599,8/18/2023 14:41,20.11,23.38,NA,8/18/2023 14:41,Chelsea,8/18/2023
9600,8/18/2023 14:56,19.09,20.3,NA,8/18/2023 14:56,Chelsea,8/18/2023
9601,8/18/2023 15:11,17.7,19.38,NA,8/18/2023 15:11,Chelsea,8/18/2023
9602,8/18/2023 15:26,16.73,19.12,NA,8/18/2023 15:26,Chelsea,8/18/2023
9603,8/18/2023 15:41,16.34,18.62,NA,8/18/2023 15:41,Chelsea,8/18/2023
9604,8/18/2023 15:56,16.25,18.32,NA,8/18/2023 15:56,Chelsea,8/18/2023
9605,8/18/2023 16:11,14.8,17.66,NA,8/18/2023 16:11,Chelsea,8/18/2023
9606,8/18/2023 16:26,14.25,17.12,NA,8/18/2023 16:26,Chelsea,8/18/2023
9607,8/18/2023 16:41,13.78,16.82,NA,8/18/2023 16:41,Chelsea,8/18/2023
9608,8/18/2023 16:56,13.41,16.64,NA,8/18/2023 16:56,Chelsea,8/18/2023
9609,8/18/2023 17:11,13.37,16.7,NA,8/18/2023 17:11,Chelsea,8/18/2023
9610,8/18/2023 17:26,13.38,16.9,NA,8/18/2023 17:26,Chelsea,8/18/2023
9611,8/18/2023 17:41,13.8,16.9,NA,8/18/2023 17:41,Chelsea,8/18/2023
9612,8/18/2023 17:56,13.86,16.78,NA,8/18/2023 17:56,Chelsea,8/18/2023
9613,8/18/2023 18:11,12.7,16.5,NA,8/18/2023 18:11,Chelsea,8/18/2023
9614,8/18/2023 18:26,11.95,16.34,NA,8/18/2023 18:26,Chelsea,8/18/2023
9615,8/18/2023 18:41,11.42,16.26,NA,8/18/2023 18:41,Chelsea,8/18/2023
9616,8/18/2023 18:56,11.13,16.18,NA,8/18/2023 18:56,Chelsea,8/18/2023
9617,8/18/2023 19:11,10.81,16.14,NA,8/18/2023 19:11,Chelsea,8/18/2023
9618,8/18/2023 19:26,10.81,16.22,NA,8/18/2023 19:26,Chelsea,8/18/2023
9619,8/18/2023 19:41,11.58,16.38,NA,8/18/2023 19:41,Chelsea,8/18/2023
9620,8/18/2023 19:56,11.24,16.4,NA,8/18/2023 19:56,Chelsea,8/18/2023
9621,8/18/2023 20:11,11.01,16.36,NA,8/18/2023 20:11,Chelsea,8/18/2023
9622,8/18/2023 20:26,11.16,16.3,NA,8/18/2023 20:26,Chelsea,8/18/2023
9623,8/18/2023 20:41,11.19,16.32,NA,8/18/2023 20:41,Chelsea,8/18/2023
9624,8/18/2023 20:56,11.59,16.52,NA,8/18/2023 20:56,Chelsea,8/18/2023
9625,8/18/2023 21:11,13.09,16.8,NA,8/18/2023 21:11,Chelsea,8/18/2023
9626,8/18/2023 21:26,13.07,16.92,NA,8/18/2023 21:26,Chelsea,8/18/2023
9627,8/18/2023 21:41,12.83,16.9,NA,8/18/2023 21:41,Chelsea,8/18/2023
9628,8/18/2023 21:56,12.23,16.8,NA,8/18/2023 21:56,Chelsea,8/18/2023
9629,8/18/2023 22:11,12.4,16.76,NA,8/18/2023 22:11,Chelsea,8/18/2023
9630,8/18/2023 22:26,12.05,16.74,NA,8/18/2023 22:26,Chelsea,8/18/2023
9631,8/18/2023 22:41,11.76,16.52,NA,8/18/2023 22:41,Chelsea,8/18/2023
9632,8/18/2023 22:56,11.68,16.5,NA,8/18/2023 22:56,Chelsea,8/18/2023
9633,8/18/2023 23:11,11.67,16.46,NA,8/18/2023 23:11,Chelsea,8/18/2023
9634,8/18/2023 23:26,11.55,16.4,NA,8/18/2023 23:26,Chelsea,8/18/2023
9635,8/18/2023 23:41,11.43,16.34,NA,8/18/2023 23:41,Chelsea,8/18/2023
9636,8/18/2023 23:56,11.33,16.32,NA,8/18/2023 23:56,Chelsea,8/18/2023
9637,8/19/2023 0:11,11.32,16.32,NA,8/19/2023 0:11,Chelsea,8/19/2023
9638,8/19/2023 0:26,11.57,16.42,NA,8/19/2023 0:26,Chelsea,8/19/2023
9639,8/19/2023 0:41,11.69,16.5,NA,8/19/2023 0:41,Chelsea,8/19/2023
9640,8/19/2023 0:56,11.91,16.56,NA,8/19/2023 0:56,Chelsea,8/19/2023
9641,8/19/2023 1:11,12.05,16.6,NA,8/19/2023 1:11,Chelsea,8/19/2023
9642,8/19/2023 1:26,12.23,16.66,NA,8/19/2023 1:26,Chelsea,8/19/2023
9643,8/19/2023 1:41,12.2,16.7,NA,8/19/2023 1:41,Chelsea,8/19/2023
9644,8/19/2023 1:56,12.14,16.68,NA,8/19/2023 1:56,Chelsea,8/19/2023
9645,8/19/2023 2:11,12.2,16.7,NA,8/19/2023 2:11,Chelsea,8/19/2023
9646,8/19/2023 2:26,12.38,16.7,NA,8/19/2023 2:26,Chelsea,8/19/2023
9647,8/19/2023 2:41,12.19,16.7,NA,8/19/2023 2:41,Chelsea,8/19/2023
9648,8/19/2023 2:56,12.72,16.9,NA,8/19/2023 2:56,Chelsea,8/19/2023
9649,8/19/2023 3:11,12.6,17.06,NA,8/19/2023 3:11,Chelsea,8/19/2023
9650,8/19/2023 3:26,12.84,17.16,NA,8/19/2023 3:26,Chelsea,8/19/2023
9651,8/19/2023 3:41,11.78,17.08,NA,8/19/2023 3:41,Chelsea,8/19/2023
9652,8/19/2023 3:56,10.36,17,NA,8/19/2023 3:56,Chelsea,8/19/2023
9653,8/19/2023 4:11,10.5,16.76,NA,8/19/2023 4:11,Chelsea,8/19/2023
9654,8/19/2023 4:26,11.66,16.8,NA,8/19/2023 4:26,Chelsea,8/19/2023
9655,8/19/2023 4:41,11.8,16.96,NA,8/19/2023 4:41,Chelsea,8/19/2023
9656,8/19/2023 4:56,11.2,16.96,NA,8/19/2023 4:56,Chelsea,8/19/2023
9657,8/19/2023 5:11,9.48,16.52,NA,8/19/2023 5:11,Chelsea,8/19/2023
9658,8/19/2023 5:26,9.84,16.2,NA,8/19/2023 5:26,Chelsea,8/19/2023
9659,8/19/2023 5:41,9.84,16.08,NA,8/19/2023 5:41,Chelsea,8/19/2023
9660,8/19/2023 5:56,9.51,16.08,NA,8/19/2023 5:56,Chelsea,8/19/2023
9661,8/19/2023 6:11,9.24,16.1,NA,8/19/2023 6:11,Chelsea,8/19/2023
9662,8/19/2023 6:26,9.58,16.14,NA,8/19/2023 6:26,Chelsea,8/19/2023
9663,8/19/2023 6:41,9.45,16.18,NA,8/19/2023 6:41,Chelsea,8/19/2023
9664,8/19/2023 6:56,9.93,16.16,NA,8/19/2023 6:56,Chelsea,8/19/2023
9665,8/19/2023 7:11,10.13,16.18,NA,8/19/2023 7:11,Chelsea,8/19/2023
9666,8/19/2023 7:26,10.08,16.18,NA,8/19/2023 7:26,Chelsea,8/19/2023
9667,8/19/2023 7:41,10.03,16.16,NA,8/19/2023 7:41,Chelsea,8/19/2023
9668,8/19/2023 7:56,9.93,16.14,NA,8/19/2023 7:56,Chelsea,8/19/2023
9669,8/19/2023 8:11,9.93,16.16,NA,8/19/2023 8:11,Chelsea,8/19/2023
9670,8/19/2023 8:26,10.07,16.22,NA,8/19/2023 8:26,Chelsea,8/19/2023
9671,8/19/2023 8:41,10.45,16.26,NA,8/19/2023 8:41,Chelsea,8/19/2023
9672,8/19/2023 8:56,10.8,16.34,NA,8/19/2023 8:56,Chelsea,8/19/2023
9673,8/19/2023 9:11,11.21,16.4,NA,8/19/2023 9:11,Chelsea,8/19/2023
9674,8/19/2023 9:26,11.66,16.44,NA,8/19/2023 9:26,Chelsea,8/19/2023
9675,8/19/2023 9:41,11.88,16.52,NA,8/19/2023 9:41,Chelsea,8/19/2023
9676,8/19/2023 9:56,11.98,16.56,NA,8/19/2023 9:56,Chelsea,8/19/2023
9677,8/19/2023 10:11,12.16,16.62,NA,8/19/2023 10:11,Chelsea,8/19/2023
9678,8/19/2023 10:26,12.43,16.72,NA,8/19/2023 10:26,Chelsea,8/19/2023
9679,8/19/2023 10:41,12.59,16.86,NA,8/19/2023 10:41,Chelsea,8/19/2023
9680,8/19/2023 10:56,12.63,16.96,NA,8/19/2023 10:56,Chelsea,8/19/2023
9681,8/19/2023 11:11,12.87,17.02,NA,8/19/2023 11:11,Chelsea,8/19/2023
9682,8/19/2023 11:26,13.05,17.16,NA,8/19/2023 11:26,Chelsea,8/19/2023
9683,8/19/2023 11:41,13.06,17.28,NA,8/19/2023 11:41,Chelsea,8/19/2023
9684,8/19/2023 11:56,13.12,17.38,NA,8/19/2023 11:56,Chelsea,8/19/2023
9685,8/19/2023 12:11,13.54,17.52,NA,8/19/2023 12:11,Chelsea,8/19/2023
9686,8/19/2023 12:26,14.03,17.72,NA,8/19/2023 12:26,Chelsea,8/19/2023
9687,8/19/2023 12:41,14.9,17.92,NA,8/19/2023 12:41,Chelsea,8/19/2023
9688,8/19/2023 12:56,14.88,18.1,NA,8/19/2023 12:56,Chelsea,8/19/2023
9689,8/19/2023 13:11,16.61,18.32,NA,8/19/2023 13:11,Chelsea,8/19/2023
9690,8/19/2023 13:26,16.21,18.54,NA,8/19/2023 13:26,Chelsea,8/19/2023
9691,8/19/2023 13:41,17.59,18.94,NA,8/19/2023 13:41,Chelsea,8/19/2023
9692,8/19/2023 13:56,17.54,19.54,NA,8/19/2023 13:56,Chelsea,8/19/2023
9693,8/19/2023 14:11,17.53,20.34,NA,8/19/2023 14:11,Chelsea,8/19/2023
9694,8/19/2023 14:26,16.64,20.9,NA,8/19/2023 14:26,Chelsea,8/19/2023
9695,8/19/2023 14:41,17.55,21.04,NA,8/19/2023 14:41,Chelsea,8/19/2023
9696,8/19/2023 14:56,17.63,20.58,NA,8/19/2023 14:56,Chelsea,8/19/2023
9697,8/19/2023 15:11,17.13,20.1,NA,8/19/2023 15:11,Chelsea,8/19/2023
9698,8/19/2023 15:26,17.8,19.74,NA,8/19/2023 15:26,Chelsea,8/19/2023
9699,8/19/2023 15:41,17.82,19.6,NA,8/19/2023 15:41,Chelsea,8/19/2023
9700,8/19/2023 15:56,17.55,19.74,NA,8/19/2023 15:56,Chelsea,8/19/2023
9701,8/19/2023 16:11,16.04,19.78,NA,8/19/2023 16:11,Chelsea,8/19/2023
9702,8/19/2023 16:26,14.91,19.7,NA,8/19/2023 16:26,Chelsea,8/19/2023
9703,8/19/2023 16:41,14.64,19.52,NA,8/19/2023 16:41,Chelsea,8/19/2023
9704,8/19/2023 16:56,14.68,19.56,NA,8/19/2023 16:56,Chelsea,8/19/2023
9705,8/19/2023 17:11,14.6,19.38,NA,8/19/2023 17:11,Chelsea,8/19/2023
9706,8/19/2023 17:26,14.39,19.42,NA,8/19/2023 17:26,Chelsea,8/19/2023
9707,8/19/2023 17:41,14.74,19.22,NA,8/19/2023 17:41,Chelsea,8/19/2023
9708,8/19/2023 17:56,13.26,18.6,NA,8/19/2023 17:56,Chelsea,8/19/2023
9709,8/19/2023 18:11,13.36,18.64,NA,8/19/2023 18:11,Chelsea,8/19/2023
9710,8/19/2023 18:26,13.25,18.76,NA,8/19/2023 18:26,Chelsea,8/19/2023
9711,8/19/2023 18:41,12.44,17.24,NA,8/19/2023 18:41,Chelsea,8/19/2023
9712,8/19/2023 18:56,12.3,16.82,NA,8/19/2023 18:56,Chelsea,8/19/2023
9713,8/19/2023 19:11,11.93,16.62,NA,8/19/2023 19:11,Chelsea,8/19/2023
9714,8/19/2023 19:26,11.63,16.5,NA,8/19/2023 19:26,Chelsea,8/19/2023
9715,8/19/2023 19:41,11.16,16.44,NA,8/19/2023 19:41,Chelsea,8/19/2023
9716,8/19/2023 19:56,10.87,16.4,NA,8/19/2023 19:56,Chelsea,8/19/2023
9717,8/19/2023 20:11,11.95,16.52,NA,8/19/2023 20:11,Chelsea,8/19/2023
9718,8/19/2023 20:26,11.8,16.54,NA,8/19/2023 20:26,Chelsea,8/19/2023
9719,8/19/2023 20:41,11.47,16.44,NA,8/19/2023 20:41,Chelsea,8/19/2023
9720,8/19/2023 20:56,11.34,16.32,NA,8/19/2023 20:56,Chelsea,8/19/2023
9721,8/19/2023 21:11,11.19,16.26,NA,8/19/2023 21:11,Chelsea,8/19/2023
9722,8/19/2023 21:26,11.05,16.22,NA,8/19/2023 21:26,Chelsea,8/19/2023
9723,8/19/2023 21:41,11.13,16.22,NA,8/19/2023 21:41,Chelsea,8/19/2023
